"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"Oct 26, 2018 7:22:34 PM","1055962924144082944","@thehill Lara is in the fascist side too.","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055935613625610240","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","28038433","Andy Normandía","cuatrostar","N 18°26' 0'' / W 66°4' 0''","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1004909816287023104/0GViSvW0_normal.jpg","https://pbs.twimg.com/profile_images/1004909816287023104/0GViSvW0_normal.jpg","False","","False","96","8B542B","333333","9D582E","EADEAA","D9B17E","True","False","False","124","Mar 31, 2009 11:13:51 PM","4432","-1","http://abs.twimg.com/images/themes/theme8/bg.gif","https://abs.twimg.com/images/themes/theme8/bg.gif","","False","es","12651","True","False","False","4","False","-1"
"Oct 26, 2018 7:22:42 PM","1055962959040655361","@thehill How unfit for office can he get?\nCongress is out to an extended paid lunch break.","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055959020043952129","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","57791207","Keith Baugh","Keith969","St. Louis  MO","AMATEUR Oil/Acrylic painting and Photography, free spirit, part time activist,like to play guitar a bit. I follow back","","","","","","http://t.co/UJGanr34Bf","http://fineartamerica.com/profiles/keith-baugh.html","fineartamerica.com/profiles/keith…","0","22","False","http://pbs.twimg.com/profile_images/972999521658523648/bMIkdT40_normal.jpg","https://pbs.twimg.com/profile_images/972999521658523648/bMIkdT40_normal.jpg","False","http://t.co/UJGanr34Bf","False","2813","000000","000000","981CEB","000000","000000","False","False","False","3817","Jul 17, 2009 7:33:02 PM","32872","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/57791207/1495851630","False","en","12469","True","False","False","53","False","-1"
"Oct 26, 2018 7:22:46 PM","1055962973615915014","@thehill Bet they don't.","-1","-1","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","False","1055927326763040769","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","89167642","Gold N. Rules","jamesbranch3","","Small government. Individual liberty. Personal responsibility.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/947843736129585154/nb38iMwh_normal.jpg","https://pbs.twimg.com/profile_images/947843736129585154/nb38iMwh_normal.jpg","False","","False","3351","1A1B1F","666666","2FC2EF","252429","FFFFFF","True","False","False","3149","Nov 11, 2009 6:54:37 AM","68486","-1","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif","https://pbs.twimg.com/profile_banners/89167642/1520606319","False","en","96899","True","False","False","105","False","-1"
"Oct 26, 2018 7:22:47 PM","1055962978682580993","@thehill Slavish!","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055927297050640385","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","3434305366","John A.Businger","JohnABusinger","Massachusetts, USA","Fmr. State Rep. John A. Businger(D-Brookline MA) Democratic State Committee Chief Sponsor MA Equal Rights Amendment and MA Freedom of Information Act","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/743158780406411264/-gSSF9Ms_normal.jpg","https://pbs.twimg.com/profile_images/743158780406411264/-gSSF9Ms_normal.jpg","False","","False","2351","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","4987","Aug 21, 2015 10:32:47 AM","77680","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","165416","False","False","False","142","False","-1"
"Oct 26, 2018 7:22:49 PM","1055962987889025024","@thehill https://t.co/k6GBS6tN4o","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055959020043952129","1917731","False","False","0","thehill","","","","","","","","","","","0","False","und","The Hill","thehill","1917731","0","8","","","","","","","","","1055962918863466496","https://t.co/k6GBS6tN4o","http://pbs.twimg.com/tweet_video_thumb/DqeIrhLXcAAEKgq.jpg","https://pbs.twimg.com/tweet_video_thumb/DqeIrhLXcAAEKgq.jpg","https://twitter.com/thinkingindian1/status/1055962987889025024/photo/1","pic.twitter.com/k6GBS6tN4o","0","150","150","101","animated_gif","50","37","0","0","video/mp4","https://video.twimg.com/tweet_video/DqeIrhLXcAAEKgq.mp4","9","32","-1","1040208177046798338","Thinking Indian 🇮🇳","thinkingindian1","Nagpur, India","INDIAN | AVID READER | FOODIE | POLITICAL OBSERVER | NO SUPPORT TO ANY POLITICAL PARTY| TAX CONSULTANT |","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1054835240387063808/rVs83ecp_normal.jpg","https://pbs.twimg.com/profile_images/1054835240387063808/rVs83ecp_normal.jpg","False","","False","15","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","90","Sep 13, 2018 7:58:50 AM","1625","-1","","","https://pbs.twimg.com/profile_banners/1040208177046798338/1536840757","False","en","1368","False","False","False","0","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","300","222","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","300","222","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","300","222","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 7:22:59 PM","1055963029106388992","@thehill What? How do the expect the wealthy to get by?","-1","-1","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","False","1055962796591140864","1917731","False","False","1","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","374637539","Skeptic","abqralph","Perpetual, State of Confusion","The truth may hurt, but it's better than ignorance. #Resistance is not futile. Proudly blocking trolls since 2017","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/3060608406/e65d7a17055fd630f12585c1e2531ada_normal.png","https://pbs.twimg.com/profile_images/3060608406/e65d7a17055fd630f12585c1e2531ada_normal.png","False","","False","484","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","69","Sep 16, 2011 1:20:21 PM","30","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/374637539/1487340822","False","en","31061","False","False","False","1","False","-1"
"Oct 26, 2018 7:23:02 PM","1055963042905767936","@thehill LOL. Right!","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055962796591140864","1917731","False","False","1","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1042415834562551808","MisterRightWing","MisterRightWing","","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1052772617223135232/UpcEWCbW_normal.jpg","https://pbs.twimg.com/profile_images/1052772617223135232/UpcEWCbW_normal.jpg","False","","False","81","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","236","Sep 19, 2018 10:11:16 AM","912","-1","","","https://pbs.twimg.com/profile_banners/1042415834562551808/1537368853","False","en","567","False","False","False","1","False","-1"
"Oct 26, 2018 7:23:09 PM","1055963069849972736","@thehill So let Democrats run on a ""higher taxes"" platform. Let's see how well they do.","-1","-1","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","False","1055962796591140864","1917731","False","False","1","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","3507835097","id est","idestINT","cum grano salis","Politics, Security, Coffee, Other","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/963562488603160576/PopUrU9f_normal.jpg","https://pbs.twimg.com/profile_images/963562488603160576/PopUrU9f_normal.jpg","False","","False","507","000000","000000","00693E","000000","000000","False","False","False","591","Aug 31, 2015 10:09:24 PM","3589","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/3507835097/1491325172","False","en","17821","False","False","False","14","False","-1"
"Oct 26, 2018 7:23:09 PM","1055963071070392321","@thehill OOPS!","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055962796591140864","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","862121514","seriousky","seriousky","","Vegan, don't grab my pussy, Kylo Ren's hair is fabulous.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/822984979130912768/7wLMp51t_normal.jpg","https://pbs.twimg.com/profile_images/822984979130912768/7wLMp51t_normal.jpg","False","","False","233","022330","333333","0084B4","C0DFEC","A8C7F7","True","False","False","455","Oct 4, 2012 6:22:41 PM","31220","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/862121514/1449862617","False","en","1846","True","False","False","4","False","-1"
"Oct 26, 2018 7:23:12 PM","1055963082097393664","@thehill https://t.co/qOmcnOQWKt","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055947701500739590","1917731","False","False","0","thehill","","","","","","","","","","","0","False","und","The Hill","thehill","1917731","0","8","","","","","","","","","1055963073499090944","https://t.co/qOmcnOQWKt","http://pbs.twimg.com/media/DqeI0hPX0AADnoK.jpg","https://pbs.twimg.com/media/DqeI0hPX0AADnoK.jpg","https://twitter.com/jimbsez/status/1055963082097393664/photo/1","pic.twitter.com/qOmcnOQWKt","0","150","150","101","photo","0","0","0","","","","9","32","-1","3069680545","James Bishop","jimbsez","Los Angeles, CA","saying “bad things” into a microphone survives w/o a “blue check mark.”","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1042448011421474816/4iPNL145_normal.jpg","https://pbs.twimg.com/profile_images/1042448011421474816/4iPNL145_normal.jpg","False","","False","430","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","1790","Mar 9, 2015 7:35:10 AM","42608","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/3069680545/1514312394","False","en","7671","True","False","False","22","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","660","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1024","994","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1024","994","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 7:23:13 PM","1055963088883609602","@thehill SO SURE OF YOURSELF...SO DISRESPECTFUL. WHAT WOULD YOU SUBPOENA HIM FOR? THE TRUTH?","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055956766788386816","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1038448431184928768","ollie","ollie54221351","Mendham, NJ","","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","24","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","59","Sep 8, 2018 11:26:14 AM","633","-1","","","","False","en","1320","False","False","False","0","False","-1"
"Oct 26, 2018 7:23:21 PM","1055963120961798144","@thehill Uh no we don’t","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055962796591140864","1917731","False","False","2","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1015558286396067840","Conservative Latino","inb4facts1","","dropping Inb4facts - I don’t blindly follow ideology. Nor should you. I am however a proud Latino American 🇩🇴🇺🇸","","","","","","https://t.co/L6H6L5vQgO","http://www.facebook.com/inb4facts","facebook.com/inb4facts","0","23","False","http://pbs.twimg.com/profile_images/1015567228891271168/OR8PUXjN_normal.jpg","https://pbs.twimg.com/profile_images/1015567228891271168/OR8PUXjN_normal.jpg","False","https://t.co/L6H6L5vQgO","False","81","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","84","Jul 7, 2018 7:28:58 AM","2854","-1","","","https://pbs.twimg.com/profile_banners/1015558286396067840/1539078196","False","en","1541","False","False","False","0","False","-1"
"Oct 26, 2018 7:23:23 PM","1055963127639089156","@thehill Even felons hate CNN, wow. Fake news must be really unpopular.","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","False","1055962048977403905","1917731","False","False","1","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","2345742844","Sean Champ","SeanChampVA","","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/936203438567936001/PLQ3RLEf_normal.jpg","https://pbs.twimg.com/profile_images/936203438567936001/PLQ3RLEf_normal.jpg","False","","False","39","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","62","Feb 15, 2014 5:45:29 PM","7178","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","4423","False","False","False","11","False","-1"
"Oct 26, 2018 7:23:23 PM","1055963128238759936","@thehill Of course. He doesn't care what his base does.","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055959778713890816","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1038415837059723264","Tyler Wilson🐝","Ty_dat_boi","Phoenix, AZ","Dad, law enthusiast, student, meme connoisseur. Boyfriend. USAF Veteran. Enter Shikari. Notre Dame. Pacers. Colts. Pretty much your average guy.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1055317387182886912/YCn2GR3A_normal.jpg","https://pbs.twimg.com/profile_images/1055317387182886912/YCn2GR3A_normal.jpg","False","","False","160","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","562","Sep 8, 2018 9:16:43 AM","3383","-1","","","https://pbs.twimg.com/profile_banners/1038415837059723264/1536412741","False","en","2471","False","False","False","0","False","-1"
"Oct 26, 2018 7:23:28 PM","1055963150644842497","@thehill Spare us the pomp and circumstance ..your all LIARS","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055927297050640385","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","962159308669669377","Michael","MColllica","Queens, NY","","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","34","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","44","Feb 9, 2018 10:00:30 PM","663","-1","","","","False","en","804","False","False","False","0","False","-1"
"Oct 26, 2018 7:23:32 PM","1055963166805581824","@thehill I think the majority of Americans would rather keep the tax cut and cut the size of government!","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055962796591140864","1917731","False","False","1","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","905055388214624261","Dean D.","deanD56RI","Massachusetts & RI.","President Electronics Co. Boston area. Previously, Senior Global Mfg. Executive GTECH. Start up investor.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/957338621220040704/wgYGrAOU_normal.jpg","https://pbs.twimg.com/profile_images/957338621220040704/wgYGrAOU_normal.jpg","False","","False","708","000000","000000","91D2FA","000000","000000","False","False","False","1357","Sep 5, 2017 9:09:54 AM","7168","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","10145","False","False","False","6","False","-1"
"Oct 26, 2018 7:23:32 PM","1055963166956343297","@thehill You start, Ponce.","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055927297050640385","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1910110590","CaughtRedHatted","Madamewoo","The Rock, PNW","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/839692219703451648/AysXZPZj_normal.jpg","https://pbs.twimg.com/profile_images/839692219703451648/AysXZPZj_normal.jpg","False","","False","620","000000","000000","981CEB","000000","000000","False","False","False","993","Sep 27, 2013 1:15:17 AM","81505","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1910110590/1489033059","False","en","10186","True","False","False","1","False","-1"
"Oct 26, 2018 7:23:35 PM","1055963177941315584","@thehill Yeah. Borrowing money for the wealthy and corporations isn't going over well.","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055962796591140864","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","449622925","Insight Law Firm","InsightTaxLaw","Seattle, WA","This Feed Consists of People's Tax And Business Law Questions Answered by Attorneys.  Call (206)397-4780 For a Free Consultation Today. http://t.co/oukzJWBSD9","http://t.co/oukzJWBSD9","http://www.insightlawfirm.com","insightlawfirm.com","136","158","http://t.co/oukzJWBSD9","http://www.insightlawfirm.com","insightlawfirm.com","0","22","False","http://pbs.twimg.com/profile_images/1721307112/FacadeSmall_normal.png","https://pbs.twimg.com/profile_images/1721307112/FacadeSmall_normal.png","False","http://t.co/oukzJWBSD9","False","467","9AE4E8","333333","0084B4","DDFFCC","BDDCAD","True","False","False","530","Dec 29, 2011 4:21:52 AM","4529","-1","http://abs.twimg.com/images/themes/theme16/bg.gif","https://abs.twimg.com/images/themes/theme16/bg.gif","","False","en","21381","False","False","False","7","False","-1"
"Oct 26, 2018 7:23:44 PM","1055963217464299520","@thehill He was a registered Democrat who later registered as a Republican after his felony charges related to prio… https://t.co/yefTqoRUwk","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","1055934850392178688","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","https://t.co/yefTqoRUwk","https://twitter.com/i/web/status/1055963217464299520","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","4160227042","ErinMD","DeploraMD02","East Coast, USA","Unapologetic Republican Catholic. Fan of Foucault’s brilliance. Scholar of world religions. I save lives in my spare time. Retweets do not equal endorsements.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/945518682523844608/TxfVrYV8_normal.jpg","https://pbs.twimg.com/profile_images/945518682523844608/TxfVrYV8_normal.jpg","False","","False","171","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","270","Nov 10, 2015 7:25:33 PM","5569","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/4160227042/1533868039","False","en","4117","False","False","False","1","False","-1"
"Oct 26, 2018 7:23:46 PM","1055963226373083138","@thehill MORE OF THE SAME, ALL LIES","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055866899320528896","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1024041780243779589","alan chucci","ChucciAlan","","","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","7","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","66","Jul 30, 2018 5:19:20 PM","340","-1","","","https://pbs.twimg.com/profile_banners/1024041780243779589/1537734051","False","en","233","False","False","False","1","False","-1"
"Oct 26, 2018 7:23:48 PM","1055963235168354304","@thehill That's not what he said however @VP \n#25thAmendmentNow \n#TrumpVan \n#MAGATerrorism \n#MAGATerrorist… https://t.co/ga0GAt0QGq","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","1055927297050640385","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","https://t.co/ga0GAt0QGq","https://twitter.com/i/web/status/1055963235168354304","twitter.com/i/web/status/1…","108","131","25thAmendmentNow","46","63","","","","","","","","","","","","","","","","","","","","-1","25346069","Resistance Rising☀️","crewoldt","DFW USA","Veteran for progress, education, opportunity, integrity, justice.😡☀️","","","","","","http://t.co/XmDFB1gDiq","http://UniteBlue.org/user/crewoldt","UniteBlue.org/user/crewoldt","0","22","False","http://pbs.twimg.com/profile_images/1030199836404895744/wzIIBeVR_normal.jpg","https://pbs.twimg.com/profile_images/1030199836404895744/wzIIBeVR_normal.jpg","False","http://t.co/XmDFB1gDiq","False","4206","FC1717","B84C45","ABB8C2","96665C","748173","False","False","False","5000","Mar 19, 2009 1:40:35 PM","55422","-1","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif","https://pbs.twimg.com/profile_banners/25346069/1361743837","False","en","57923","False","False","False","147","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Vice President Mike Pence","VP","818910970567344128","41","44","","","","","","TrumpVan","65","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MAGATerrorism","76","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MAGATerrorist","92","106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 7:23:52 PM","1055963250888790017","@thehill Creepy! That’s how I feel every time I see him !","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055927297050640385","1917731","False","False","0","thehill","Niles","US","de89d25be7d37a11","United States","city","https://api.twitter.com/1.1/geo/id/de89d25be7d37a11.json","Niles, OH","Polygon","41.155863","-80.811321","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","25284166","Shelly  🌊🌊🌊🌊","shellybeads","warren ohio","Glass Artist, Mom , Grandmother, Pet owner, Democrat , married to a Republican ? Walked on Washington Million Woman's March . Air Force brat 💗BOURBON","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1010889415105941504/VBQxcKpU_normal.jpg","https://pbs.twimg.com/profile_images/1010889415105941504/VBQxcKpU_normal.jpg","False","","False","499","352726","3E4415","D02B55","99CC33","829D5E","True","False","False","595","Mar 19, 2009 8:46:57 AM","8522","-1","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif","https://pbs.twimg.com/profile_banners/25284166/1507297996","True","en","15775","True","False","False","8","False","-1"
"","","","","","","","","","","","","","","","","","","","","","41.155863","-80.7075098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","41.2258701","-80.7075098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","41.2258701","-80.811321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
